"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,53.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,74.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,182.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,2838.400000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10544.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,26752.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,60538.777600,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,141824.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,276971,627.787599,17.130075,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,51.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,74.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,211.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,4184.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10564.480000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,26592.896000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,74033.510400,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,409088.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,264019,636.535499,17.074599,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,65.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,77.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,201.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,5760.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10464.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,27008.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,73881.088000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,193536.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,236504,690.964559,18.669544,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,72.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,89.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,218.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,7240.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10384.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,26944.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,75916.416000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,184320.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,243479,680.001080,18.490432,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,72.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,89.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,340.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,6584.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10272.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,27904.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,44624.640000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,588800.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,231093,711.141497,18.739618,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,81.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,91.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,212.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,7528.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10448.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,27161.984000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,59044.876800,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,275456.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,296175,681.780562,15.609728,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,83.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,110.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,288.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,6648.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10336.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,26906.368000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,46955.315200,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,333312.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,693896,836.626967,46.062463,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,34.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,69.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,155.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,434.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20064.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,27360.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,77709.184000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,4694016.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,688740,880.562762,64.559244,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,35.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,67.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,140.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,384.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20416.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,30272.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,100448.691200,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,5693440.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,702608,808.030343,16.742046,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,34.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,66.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,132.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,394.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20384.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,29977.024000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,75514.419200,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,845824.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,659078,815.124345,38.243873,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,34.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,66.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,145.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,417.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20480.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,32026.944000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,100271.155200,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,4116480.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,637967,832.693081,16.470921,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,39.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,71.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,156.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,433.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20128.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,28512.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,80026.009600,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,197888.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,631133,900.682321,31.494342,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,40.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,71.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,170.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,477.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19840.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,30688.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,95345.484800,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,2912256.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,631332,884.592238,20.607766,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,40.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,72.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,166.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,479.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20256.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,28789.344000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,88379.750400,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,1824768.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,657178,845.610828,16.174047,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,41.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,70.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,147.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,437.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19776.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,27674.272000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,77436.761600,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,275456.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,607195,941.622316,17.707879,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,47.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,75.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,200.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,609.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20416.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,35136.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,78950.912000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,154368.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,596892,956.781262,19.467485,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,51.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,75.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,211.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,644.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20352.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,35078.848000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,98295.308800,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,651264.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,582331,991.813235,19.187511,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,53.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,75.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,186.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,657.400000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,20160.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,32245.376000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,96256.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,234240.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,571179,983.511628,18.979486,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,52.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,77.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,223.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,798.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19840.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,33652.480000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,84352.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,331776.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,466885,1110.263637,24.912019,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,71.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,92.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,246.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,3774.800000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19968.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,34183.296000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,97126.732800,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,1089536.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,458243,1152.791198,64.111526,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,75.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,93.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,267.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,13472.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19712.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,36480.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,87731.814400,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,4202496.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,471026,1136.498913,49.033271,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,74.000000,NaN,"ns/op",20,2048
